time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.1600000000000015,-0.15836785071532125,-0.5188363089646614,14.836015504089291,6.219522664644721,0.07801591008575315,0.0,-0.5251754927628501,-0.7965963655333304,4.007085297478297,-0.020562096483167477,0.04048771579116285,0.0,439.9966206417519,440.6154528765639,439.6592890630743,442.8521938542632
2.2200000000000015,-0.19161296593814828,-0.5680506949153957,15.080770496413423,6.2185214295651665,0.08070273183200616,0.0,-0.5832342308989986,-0.8439742868354443,4.15083778334948,-0.009887508299031124,0.0522168743486718,0.0,466.61695184164745,467.53279058973646,466.4024446500286,467.2355484436643
2.2800000000000016,-0.22822929526218533,-0.6199898362886624,15.332003667619288,6.217901722162836,0.08383268430950341,0.0,-0.6375964107472503,-0.8873772009142914,4.223273122258133,-0.011225268225033969,0.05206371775224305,0.0,446.9883566741927,446.977619441049,445.4636501535888,445.3543594555855
2.3400000000000016,-0.26820025374527307,-0.6745697746096797,15.58793113070508,6.217705399071535,0.08674386795927713,0.0,-0.6950457923760126,-0.9319786265550909,4.307263640918918,0.009169020264660814,0.0402765698628173,0.0,451.28752441774526,450.33639264535117,449.39182245095884,451.04211820273133
2.4000000000000017,-0.31146584110030606,-0.7316692852346302,15.846500657157444,6.219401475130086,0.08909866210237993,0.0,-0.7473520618700078,-0.9712343061305617,4.311664428375569,0.051517511637202924,0.03710319570561896,0.0,425.89160310148156,425.62090822575857,423.94302783147856,427.56692226240597
2.4600000000000017,-0.35808384521138803,-0.7912102384634202,16.10723845995937,6.222325274892006,0.09087244446656761,0.0,-0.8067643846475987,-1.0131665104793461,4.379309427791071,0.04247572205950043,0.006867259916165205,0.0,447.0636609188652,444.5931964355978,447.07163096865565,446.3356740062993
2.520000000000002,-0.4085039602951142,-0.8533513089321634,16.374302033345323,6.224772339481241,0.09172923834134039,0.0,-0.873932819784399,-1.057910140420023,4.522228346831003,0.037167954919088725,0.02604123295282528,0.0,469.3120840138194,470.798004065135,470.0849337923218,469.6741855079459
2.580000000000002,-0.46263167234542585,-0.917908947132433,16.646181032683934,6.226955872565338,0.09367061787760544,0.0,-0.9304835365986761,-1.0938207313805757,4.540301979414462,0.03479415425681494,0.0426779145764731,0.0,431.4475467751482,432.85047284235895,432.4676241317904,432.2682476075843
2.640000000000002,-0.5205520529989913,-0.9847969421788426,16.922945181393565,6.22931678722156,0.09606106187366859,0.0,-1.0004156878986616,-1.1355152722501798,4.684533890544097,0.04717747722818943,0.0334598294526465,0.0,472.78144593363857,472.0713030185664,470.6417734354681,471.60001078270335
2.700000000000002,-0.5825439859387955,-1.0540374096689793,17.20653509672157,6.231868612276994,0.09813656278342098,0.0,-1.0661593648903898,-1.1722252374510573,4.768076672028012,0.03107982190228079,0.03676394201512633,0.0,454.9440751068959,455.2090569576801,454.8032910861174,453.5129009595124
2.760000000000002,-0.6485982035744118,-1.125472867098129,17.495871464203265,6.233909118343465,0.10035749630180835,0.0,-1.1358386944080832,-1.2087435207819506,4.8759581075893115,0.039301269522787424,0.03751398723176078,0.0,462.0767193540893,462.13642896176594,463.36979218733467,464.01614689900236
2.820000000000002,-0.7188154467538249,-1.1990255336490914,17.791016795883632,6.236393501455414,0.10214805037014241,0.0,-1.204917621919469,-1.2427654055611903,4.961799832253117,0.0453142279288686,0.006473482819630472,0.0,458.12018781723725,455.64525647529337,457.2740601511669,457.75372228483405
2.880000000000002,-0.7931052814891587,-1.2745238467528877,18.090296497355713,6.2394608787591785,0.10211197788887638,0.0,-1.2714235452169027,-1.2735743557117858,5.013943133707298,0.060750975859475004,-0.02107654382563757,0.0,448.713983487814,446.4715563677529,446.87446857237666,448.1328127133293
